Method  RMSE    STD
ShadowDerandomization	0.15438136751879933	0.017885663993131497
ShadowBernstein	0.1399158096919549	0.01574297947922246
ShadowBernstein-truncated	0.1676451582647254	0.020430396297940388
Derandomization	0.44511290727714015	0.05111713748663912
RandomPaulis	0.6723749963509473	0.07413322599591772
AdaptivePaulis	0.2225748743518456	0.024090941895903002
AEQuO-inadaptive	10.796676358117097	0.9095827678593601
AEQuO-naive	0.40734787426358565	0.046741582198594214
ShadowAdaptive	0.14518224713732994	0.01760651962389482
OverlappedGrouping	0.14647525400516848	0.018236144661924653
