Method  RMSE    STD
ShadowDerandomization	0.09780936691247413	0.007453748715472712
ShadowBernstein	0.18167773846281712	0.01947567461944916
ShadowBernstein-truncated	0.16852958252494246	0.018577381639068084
Derandomization	7.731713413025354	0.22822784371960864
RandomPaulis	0.42837908470380986	0.04896654001433449
AdaptivePaulis	0.18594915739196285	0.02168396743285103
AEQuO-inadaptive	26.71560251302112	0.9819078609398253
AEQuO-naive	0.4976062645837852	0.05120471363764704
ShadowAdaptive	0.17589761411448787	0.020642486967470074
OverlappedGrouping	0.1714231520237426	0.022283806412177518
