Method  RMSE    STD
ShadowDerandomization	0.10898570160482327	0.008216325034220552
ShadowBernstein	0.18028728883588374	0.0220106397145702
ShadowBernstein-truncated	0.18705952511828733	0.023485391312836123
Derandomization	0.4545824488485963	0.05315322196441279
RandomPaulis	0.33528089182392545	0.03580644778905298
AdaptivePaulis	0.1641138524835122	0.01767647608264567
AEQuO-inadaptive	10.558290144157555	0.7255160455983929
AEQuO-naive	0.5734870611966151	0.06950359268635041
ShadowAdaptive	0.17902250599568273	0.02148175085157893
OverlappedGrouping	0.1244984721207878	0.015466229008489018
